0.075,0.96395149,105636.7257
0.075,0.965468665,174709.751
0.075,0,379.5309597
0.075,3.96E-05,379.5310343
0.075,0.961971131,59961.06234
0.075,0.963342241,84917.82613
0.075,0.960021062,44025.53756
0.075,0.961247763,50797.60186
0.075,0.958033162,39948.72371
0.075,0.959114885,41376.98658
0.075,0.951314337,35716.15403
0.075,0.95311745,36980.76075
0.075,0.950698019,35209.29892
0.075,0.949311959,34185.54472
0.075,0.948040249,33191.32061
0.075,0.957131051,39362.86311
0.075,0.955809257,38530.60167
0.075,0.953361078,37216.74803
0.075,0.95521937,38310.41953
0.075,0.953307689,37120.34637
0.075,0.947349808,32684.74764
0.075,0.945301436,31193.79068
0.075,0.94593126,31647.16231
0.075,0.944994886,30947.65854
0.075,0.943253065,29762.50345
0.075,0.941949523,28886.69533
0.075,0.941204694,28428.21758
0.075,0.938896954,27016.05364
0.075,0.939175704,27172.67041
0.075,0.938789528,26961.5664
0.075,0.936589215,25714.98505
0.075,0.935592421,25172.41083
0.075,0.932599299,23678.26034
0.075,0.93287249,23801.49661
0.075,0.934508099,24610.40681
0.075,0.932371043,23568.13639
0.075,0.930712827,22784.62779
0.075,0.928778325,21924.74137
0.075,0.929233126,22126.82189
0.075,0.92789716,21560.8055
0.075,0.926669103,21053.05302
0.075,0.924559881,20220.05958
0.075,0.926035258,20799.55616
0.075,0.922360503,19411.25206
0.075,0.922752956,19550.48105
0.075,0.921613341,19146.10658
0.075,0.920161124,18640.74922
0.075,0.919398333,18385.23426
0.075,0.917961746,17910.74233
0.075,0.916043711,17311.17996
0.075,0.915779022,17228.91074
0.075,0.915190668,17058.12212
0.075,0.913766067,16630.91821
0.075,0.911746264,16061.15641
0.075,0.913296118,16500.58193
0.075,0.910610017,15757.2931
0.075,0.90972646,15519.00844
0.075,0.907706657,14996.77156
0.075,0.907923917,15053.8798
0.075,0.907394392,14925.15113
0.075,0.906017161,14584.21197
0.075,0.904238125,14159.89012
0.075,0.904945477,14329.27469
0.075,0.902590112,13785.45073
0.075,0.902303768,13720.24514
0.075,0.900369411,13297.59109
0.075,0.902180865,13693.82729
0.075,0.89966565,13152.75694
0.075,0.89829504,12864.62804
0.075,0.896220669,12451.20866
0.075,0.897624411,12732.66667
0.075,0.895583171,12330.0982
0.075,0.894176633,12059.98538
0.075,0.892146055,11687.55695
0.075,0.892767331,11803.6899
0.075,0.890305951,11367.09549
0.075,0.889853545,11287.62162
0.075,0.887561034,10905.20729
0.075,0.887944919,10969.29802
0.075,0.885583886,10590.92194
0.075,0.885185837,10526.07024
0.075,0.882292241,10089.57087
0.075,0.883077288,10209.10809
0.075,0.880805957,9878.878541
0.075,0.879980123,9759.748676
0.075,0.877668005,9444.02779
0.075,0.87864191,9578.118559
0.075,0.876477863,9289.80275
0.075,0.875036658,9102.863902
0.075,0.872066685,8738.848863
0.075,0.872214978,8755.855025
0.075,0.872591921,8802.208601
0.075,0.87434642,9017.23735
0.075,0.87024105,8524.701419
0.075,0.869489737,8437.814143
0.075,0.866683354,8128.248671
0.075,0.868278901,8303.092165
0.075,0.864431116,7891.356009
0.075,0.865773249,8031.443871
0.075,0.863673615,7812.362337
0.075,0.866355009,8092.46434
0.075,0.860663876,7514.443319
0.075,0.862507224,7695.972631
0.075,0.858683324,7327.933417
0.075,0.860493445,7498.793618
0.075,0.856749743,7152.766419
0.075,0.857364819,7207.616454
0.075,0.855905331,7077.674158
0.075,0.860590821,7509.360363
0.075,0.854816163,6982.372426
0.075,0.854022805,6914.12152
0.075,0.852882582,6817.073552
0.075,0.852218846,6763.121069
0.075,0.851078694,6668.73611
0.075,0.850273421,6605.181724
0.075,0.849274806,6525.019647
0.075,0.848327996,6452.474256
0.075,0.847021162,6351.467675
0.075,0.845952893,6272.842555
0.075,0.844270673,6148.659541
0.075,0.843714572,6109.632462
0.075,0.841808341,5976.153359
0.075,0.84201188,5989.834741
0.075,0.841741865,5970.625852
0.075,0.83990211,5846.491343
0.075,0.8391091,5792.633791
0.075,0.837587951,5694.239021
0.075,0.83619877,5604.821331
0.075,0.835273793,5547.887109
0.075,0.833288439,5425.499741
0.075,0.833010506,5410.015191
0.075,0.831054392,5294.378371
0.075,0.832320483,5368.653798
0.075,0.830335118,5252.388543
0.075,0.829205358,5187.971157
0.075,0.82731162,5082.875512
0.075,0.828171842,5130.721939
0.075,0.825398347,4979.339805
0.075,0.825361227,4977.902862
0.075,0.823410835,4875.483445
0.075,0.825344538,4976.493222
0.075,0.821857886,4796.119816
0.075,0.821608718,4784.176745
0.075,0.820650236,4736.266566
0.075,0.819806602,4694.917173
0.075,0.819587291,4683.327915
0.075,0.817538983,4585.80025
0.075,0.815845689,4506.603874
0.075,0.813187504,4386.216621
0.075,0.815206864,4477.477168
0.075,0.812859365,4372.331999
0.075,0.810752381,4280.276193
0.075,0.808317258,4178.242624
0.075,0.810511866,4270.565596
0.075,0.808140431,4170.987623
0.075,0.805842325,4077.744783
0.075,0.803297773,3977.93284
0.075,0.805425422,4061.379974
0.075,0.802784708,3958.70117
0.075,0.800739118,3881.309481
0.075,0.798180464,3788.072122
0.075,0.800143994,3859.851943
0.075,0.797489328,3763.965294
0.075,0.79558441,3696.887834
0.075,0.794794206,3670.064656
0.075,0.792938903,3607.126606
0.075,0.792081105,3579.03246
0.075,0.790271754,3519.727989
0.075,0.789368005,3491.332676
0.075,0.787604606,3435.512861
0.075,0.786658249,3406.799404
0.075,0.784919831,3353.78532
0.075,0.783954704,3325.378854
0.075,0.782212816,3274.171841
0.075,0.781218206,3245.912008
0.075,0.77949332,3196.974568
0.075,0.778481707,3169.270052
0.075,0.776773823,3122.375683
0.075,0.77574782,3095.306803
0.075,0.774053675,3050.388059
0.075,0.773018268,3023.951401
0.075,0.771320441,2980.577246
0.075,0.770269238,2954.578716
0.075,0.768579166,2912.868805
0.075,0.767520208,2887.595194
0.075,0.765837891,2847.37921
0.075,0.764772079,2822.844329
0.075,0.763096723,2784.132369
0.075,0.76202537,2760.280743
0.075,0.760346664,2722.830277
0.075,0.759266184,2699.476927
0.075,0.757590902,2663.368533
0.075,0.756506998,2640.703886
0.075,0.754835139,2605.798845
0.075,0.753748192,2583.883322
0.075,0.752079606,2550.14431
0.075,0.750989969,2528.876592
0.075,0.749319324,2496.226775
0.075,0.748225205,2475.476208
0.075,0.746555935,2443.92432
0.075,0.745460442,2423.803059
0.075,0.743792546,2393.234294
0.075,0.742695886,2373.790161
0.075,0.741029432,2344.179408
0.075,0.739931646,2325.318629
0.075,0.738264166,2296.650775
0.075,0.73716449,2278.274937
0.075,0.735497481,2250.52689
0.075,0.734397334,2232.70472
0.075,0.732730796,2205.814884
0.075,0.731630326,2188.551902
0.075,0.729964405,2162.430547
0.075,0.728863542,2145.71459
0.075,0.727197168,2120.374214
0.075,0.726095645,2104.123855
0.075,0.724429372,2079.598229
0.075,0.723327749,2063.795015
0.075,0.721661577,2039.998745
0.075,0.720559916,2024.680451
0.075,0.718893889,2001.535203
0.075,0.717792181,1986.692216
0.075,0.716125904,1964.219743
0.075,0.715024037,1949.803409
0.075,0.713357723,1928.00981
0.075,0.712255893,1913.959299
0.075,0.710589541,1892.811701
0.075,0.709487756,1879.161443
0.075,0.707821355,1858.590344
0.075,0.706719629,1845.371109
0.075,0.705053094,1825.362101
0.075,0.703951356,1812.512966
0.075,0.702284784,1793.090279
0.075,0.701183082,1780.556456
0.075,0.699516473,1761.692514
0.075,0.698414804,1749.504933
0.075,0.69674817,1731.139589
0.075,0.695646517,1719.325767
0.075,0.693979879,1701.448015
0.075,0.692878224,1689.955251
0.075,0.691211596,1672.586512
0.075,0.690109931,1661.36631
0.075,0.688443313,1644.483329
0.075,0.687341646,1633.563718
0.075,0.685675063,1617.134403
0.075,0.684573374,1606.519959
0.075,0.682906823,1590.494309
0.075,0.681805122,1580.179632
0.075,0.680138589,1564.578327
0.075,0.679036869,1554.519663
0.075,0.677370356,1539.361041
0.075,0.676268618,1529.54556
0.075,0.674602111,1514.782373
0.075,0.673500371,1505.233949
0.075,0.671833861,1490.8224
0.075,0.6707321,1481.536191
0.075,0.669065607,1467.495483
0.075,0.667963829,1458.433103
0.075,0.666297352,1444.780091
0.075,0.665195533,1435.930436
0.075,0.663529046,1422.623575
0.075,0.662427197,1413.996203
0.075,0.660760767,1401.009597
0.075,0.659658857,1392.624169
0.075,0.657992506,1379.951421
0.075,0.656890516,1371.7733
0.075,0.655224245,1359.430475
0.075,0.65412215,1351.427561
0.075,0.652456003,1339.401246
0.075,0.651353745,1331.593071
0.075,0.649687829,1319.849596
0.075,0.64858544,1312.254373
0.075,0.646919702,1300.787679
0.075,0.645817135,1293.374632
0.075,0.644151574,1282.199354
0.075,0.643048837,1274.940351
0.075,0.641383593,1264.045586
0.075,0.640280552,1256.957733
0.075,0.638615645,1246.325221
0.075,0.637512427,1239.413564
0.075,0.635847719,1229.013458
0.075,0.634744303,1222.274961
0.075,0.633079793,1212.121278
0.075,0.631976262,1205.530778
0.075,0.630312086,1195.636857
0.075,0.629208345,1189.187278
0.075,0.627544316,1179.524478
0.075,0.626440443,1173.231587
0.075,0.624776506,1163.773981
0.075,0.623672542,1157.635471
0.075,0.622008695,1148.395844
0.075,0.620904714,1142.389283
0.075,0.619240904,1133.378846
0.075,0.618136998,1127.499075
0.075,0.616472987,1118.692201
0.075,0.615369179,1112.953154
0.075,0.613704987,1104.327227
0.075,0.612601361,1098.727065
0.075,0.610936986,1090.293834
0.075,0.609833537,1084.819312
0.075,0.608168871,1076.581642
0.075,0.607065704,1071.213857
0.075,0.60540068,1063.164238
0.075,0.604297701,1057.915606
0.075,0.602632439,1050.033986
0.075,0.601529698,1044.916555
0.075,0.599864198,1037.199917
0.075,0.598761655,1032.194812
0.075,0.597095817,1024.652853
0.075,0.595993553,1019.742979
0.075,0.594327439,1012.36972
0.075,0.593225355,1007.566393
0.075,0.591559062,1000.343739
0.075,0.590457158,995.657756
0.075,0.588790684,988.5830579
0.075,0.587688923,983.9974577
0.075,0.586022215,977.0726442
0.075,0.584920633,972.5790476
0.075,0.583253783,965.8133621
0.075,0.582152324,961.4079396
0.075,0.580485375,954.7845315
0.075,0.579384014,950.4774304
0.075,0.577716967,943.9803305
0.075,0.576615673,939.7699309
0.075,0.57494849,933.407902
0.075,0.573847284,929.2798039
0.075,0.572180055,923.0613252
0.075,0.571078904,919.0122736
0.075,0.569411648,912.9220785
0.075,0.568310524,908.9613402
0.075,0.566643241,902.9850404
0.075,0.565542107,899.1111632
0.075,0.563874797,893.25693
0.075,0.562773634,889.4616422
0.075,0.561106422,883.7325116
0.075,0.560005214,880.0033254
0.075,0.55833809,874.3951416
0.075,0.557236793,870.7406981
0.075,0.555569759,865.2402566
0.075,0.55446835,861.6685874
0.075,0.552801509,856.2744299
0.075,0.551699874,852.7731698
0.075,0.550033333,847.4926778
0.075,0.548931515,844.0507477
0.075,0.547265207,838.8800495
0.075,0.546163155,835.5053337
0.075,0.544497081,830.4325023
0.075,0.54339483,827.1325156
0.075,0.541729151,822.1564201
0.075,0.540626558,818.9199037
0.075,0.538961249,814.0468972
0.075,0.537858451,810.8641269
0.075,0.536193365,806.090551
0.075,0.535090344,802.9688041
0.075,0.533425481,798.288337
0.075,0.532322292,795.2300832
0.075,0.53065777,790.6327192
0.075,0.529554323,787.6367969
0.075,0.527889937,783.1281007
0.075,0.526786397,780.1855566
0.075,0.525122024,775.7708427
0.075,0.52401847,772.8800993
0.075,0.522354111,768.5494371
0.075,0.521250615,765.7170541
0.075,0.519586215,761.4609508
0.075,0.518482866,758.6863133
0.075,0.516818165,754.5097801
0.075,0.515714873,751.7873883
0.075,0.514050011,747.6927362
0.075,0.512946881,745.0146225
0.075,0.511281858,740.9994414
0.075,0.510178842,738.3714934
0.075,0.508513458,734.4266598
0.075,0.507410733,731.8548842
0.075,0.505745089,727.979556
0.075,0.504642525,725.4556626
0.075,0.502976741,721.6551242
0.075,0.501874318,719.1715358
0.075,0.500208392,715.4436396
0.075,0.49910606,713.0057869
0.075,0.497439956,709.342542
0.075,0.496337725,706.9556188
0.075,0.494671604,703.3563919
0.075,0.493569413,701.0129644
0.075,0.491903307,697.4824499
0.075,0.490801101,695.1755189
0.075,0.48913501,691.7117876
0.075,0.488032788,689.4464782
0.075,0.486366797,686.045499
0.075,0.485264472,683.823375
0.075,0.48359865,680.4783067
0.075,0.482496263,678.2988545
0.075,0.480830548,675.0139714
0.075,0.479728054,672.8706827
0.075,0.478062445,669.6500715
0.075,0.47695986,667.5418929
0.075,0.475294442,664.3789585
0.075,0.474191689,662.3102829
0.075,0.4725264,659.1985225
0.075,0.471423618,657.1690701
0.075,0.469758332,654.1123241
0.075,0.468655546,652.1162547
0.075,0.466990264,649.1183195
0.075,0.465887522,647.1547404
0.075,0.464222219,644.2093967
0.075,0.463119567,642.2803257
0.075,0.461454084,639.3836932
0.075,0.460351473,637.4930484
0.075,0.458685888,634.6445598
0.075,0.457583379,632.7869402
0.075,0.455917692,629.9902207
0.075,0.454815261,628.1603737
0.075,0.453149344,625.4138746
0.075,0.452047107,623.615955
0.075,0.450381018,620.9143146
0.075,0.449278895,619.1519065
0.075,0.447612707,616.4946016
0.075,0.446510683,614.7626031
0.075,0.444844396,612.1530129
0.075,0.44374244,610.4465652
0.075,0.44207602,607.8834346
0.075,0.44097415,606.2062499
0.075,0.439307699,603.6846961
0.075,0.438205877,602.0401773
0.075,0.436539413,599.5596397
0.075,0.435437604,597.9430495
0.075,0.433771127,595.5046182
0.075,0.432669326,593.9135665
0.075,0.431002872,591.5203158
0.075,0.429901038,589.9540617
0.075,0.428234663,587.6013383
0.075,0.427132816,586.0632082
0.075,0.425466485,583.7464702
0.075,0.424364593,582.236052
0.075,0.422698306,579.9583046
0.075,0.421596385,578.4714456
0.075,0.41993018,576.2355534
0.075,0.4188282,574.7716
0.075,0.417162052,572.5731632
0.075,0.416060057,571.1352419
0.075,0.414393924,568.9700554
0.075,0.413291914,567.557828
0.075,0.411625795,565.4286944
0.075,0.410523783,564.039898
0.075,0.408857705,561.9478972
0.075,0.40775567,560.5787837
0.075,0.406089582,558.5229838
0.075,0.404987544,557.1764927
0.075,0.403321436,555.1529898
0.075,0.402219418,553.8318928
0.075,0.40055329,551.8402483
0.075,0.399451295,550.5409169
0.075,0.397785116,548.5836079
0.075,0.396683178,547.3026279
0.075,0.395016942,545.3788656
0.075,0.393915033,544.1189196
0.075,0.392248768,542.2251296
0.075,0.391146888,540.9887813
0.075,0.389480593,539.1245621
0.075,0.38837874,537.9084348
0.075,0.386712402,536.0761262
0.075,0.385610587,534.8770242
0.075,0.383944211,533.075923
0.075,0.382842423,531.896372
0.075,0.381176021,530.1245782
0.075,0.38007426,528.9655382
0.075,0.37840783,527.2198075
0.075,0.377306093,526.0810151
0.075,0.375639625,524.3635943
0.075,0.374537922,523.2420233
0.075,0.37287142,521.5550487
0.075,0.371769746,520.4502928
0.075,0.370103215,518.7906067
0.075,0.369001569,517.7049608
0.075,0.36733501,516.069545
0.075,0.36623339,515.0027658
0.075,0.36456679,513.3937283
0.075,0.363465205,512.3441829
0.075,0.361798572,510.7623482
0.075,0.360697016,509.7272935
0.075,0.359030357,508.1720956
0.075,0.357928827,507.1537192
0.075,0.356262142,505.6223081
0.075,0.355160634,504.6226814
0.075,0.353493916,503.1147465
0.075,0.352392435,502.1311979
0.075,0.350725698,500.6486711
0.075,0.349624238,499.6786423
0.075,0.347957485,498.2210049
0.075,0.346856042,497.2665465
0.075,0.345189271,495.8311399
0.075,0.344087843,494.8941992
0.075,0.342421055,493.4807423
0.075,0.34131964,492.5588201
0.075,0.339652847,491.1691293
0.075,0.338551445,490.259839
0.075,0.336884644,488.8934372
0.075,0.335783249,487.998705
0.075,0.334116441,486.6541847
0.075,0.333015054,485.7747686
0.075,0.33134824,484.4497216
0.075,0.330246858,483.5854344
0.075,0.328580044,482.2816025
0.075,0.327478668,481.4301779
0.075,0.325811852,480.1492063
0.075,0.324710479,479.310376
0.075,0.32304366,478.0499099
0.075,0.32194229,477.2254341
0.075,0.320275469,475.9832197
0.075,0.319174102,475.1729261
0.075,0.317507282,473.9506033
0.075,0.316405918,473.1523683
0.075,0.314739096,471.9514919
0.075,0.313637733,471.1650724
0.075,0.31197091,469.983438
0.075,0.310869549,469.2096111
0.075,0.309202726,468.0459885
0.075,0.308101366,467.2863588
0.075,0.306434542,466.1405319
0.075,0.305333185,465.3930814
0.075,0.30366636,464.2665469
0.075,0.302565003,463.5293421
0.075,0.300898178,462.4217461
0.075,0.299796822,461.6963774
0.075,0.298129996,460.6057138
0.075,0.297028642,459.8936968
0.075,0.295361816,458.8197656
0.075,0.294260462,458.1192051
0.075,0.292593635,457.0634231
0.075,0.291492282,456.372502
0.075,0.289825455,455.3345456
0.075,0.288724103,454.6547665
0.075,0.287057276,453.6335756
0.075,0.285955926,452.9655483
0.075,0.284289096,451.9592884
0.075,0.283187748,451.3028791
0.075,0.281520916,450.3129174
0.075,0.28041957,449.6663919
0.075,0.278752736,448.6940328
0.075,0.277651393,448.0572124
0.075,0.275984554,447.1006591
0.075,0.274883217,446.4749268
0.075,0.27321637,445.5324515
0.075,0.272115036,444.9176821
0.075,0.270448183,443.9905837
0.075,0.269346856,443.3851435
0.075,0.267679997,442.4746618
0.075,0.266578673,441.878386
0.075,0.264911801,440.982826
0.075,0.263810488,440.3970285
0.075,0.262143603,439.5147645
0.075,0.261042293,438.9393262
0.075,0.259375404,438.0715953
0.075,0.258274099,437.5056501
0.075,0.256607204,436.6529562
0.075,0.255505898,436.0949993
0.075,0.253838991,435.2570962
0.075,0.252737687,434.7083918
0.075,0.251070784,433.8837345
0.075,0.249969474,433.3454889
0.075,0.24830258,432.5339369
0.075,0.247201261,432.0046734
