0,0.98,1.57E+07
9.99E-04,0.980028801,1.58E+07
0.001990706,0.980106438,1.58E+07
0.002965993,0.980230246,1.57E+07
0.003916724,0.980395795,1.57E+07
0.004836588,0.980596981,1.57E+07
0.005766883,0.980851631,1.56E+07
0.0066167,0.981134123,1.56E+07
0.007417447,0.981435686,1.57E+07
0.008165699,0.981746068,1.57E+07
0.008979826,0.982135072,1.56E+07
0.009630636,0.982480564,1.57E+07
0.010229096,0.982816374,1.58E+07
0.01094575,0.983266997,1.57E+07
0.01143652,0.98360143,1.58E+07
0.012060988,0.984045923,1.59E+07
0.01248253,0.984384134,1.58E+07
0.012960485,0.984767606,1.59E+07
0.013388725,0.985150977,1.59E+07
0.013710902,0.985439397,1.59E+07
0.014166347,0.985890451,1.59E+07
2.88E-05,0.98000083,1.58E+07
0.001027971,0.980029631,1.58E+07
0.002077363,0.980114005,1.58E+07
0.003110539,0.980251595,1.57E+07
0.004118206,0.980438187,1.57E+07
0.005091238,0.980666686,1.56E+07
0.006022538,0.980933314,1.57E+07
0.006920024,0.981236637,1.56E+07
0.00776585,0.981577056,1.56E+07
0.008554703,0.981931941,1.57E+07
0.009287302,0.982291031,1.57E+07
0.010053735,0.982714131,1.57E+07
0.01067972,0.983099721,1.57E+07
0.011245232,0.983465272,1.58E+07
0.011908955,0.983937707,1.58E+07
0.012362264,0.984287643,1.58E+07
0.012960485,0.984767606,1.59E+07
0.013330562,0.985098908,1.59E+07
0.013710902,0.985439397,1.59E+07
0.01416148,0.98588563,1.59E+07
0.014427076,0.986148665,1.60E+07
5.76E-05,0.98000166,1.58E+07
0.001056771,0.980030461,1.58E+07
0.00216402,0.980121571,1.58E+07
0.003255085,0.980272945,1.57E+07
0.004319687,0.980480579,1.57E+07
0.005345888,0.980736392,1.56E+07
0.006325861,0.981035828,1.56E+07
0.007255624,0.981370023,1.57E+07
0.008129579,0.98172881,1.57E+07
0.008943707,0.982117814,1.56E+07
0.009710402,0.982524598,1.57E+07
0.01041369,0.982932444,1.58E+07
0.011125197,0.983379832,1.58E+07
0.011717667,0.983801549,1.58E+07
0.012241999,0.984191152,1.58E+07
0.012850377,0.984679265,1.58E+07
0.013272399,0.985046839,1.59E+07
0.013710902,0.985439397,1.59E+07
0.014156612,0.985880809,1.59E+07
0.014439817,0.986162623,1.60E+07
0.014894335,0.98666055,1.59E+07
8.64E-05,0.980002491,1.58E+07
0.001258244,0.980042481,1.58E+07
0.00242098,0.980149748,1.58E+07
0.00339963,0.980294294,1.57E+07
0.004521169,0.98052297,1.57E+07
0.005600537,0.980806097,1.56E+07
0.006629185,0.981138343,1.56E+07
0.007604027,0.981511394,1.56E+07
0.008518583,0.981914682,1.57E+07
0.009367069,0.982335065,1.57E+07
0.010133502,0.982758165,1.57E+07
0.010864313,0.983215791,1.57E+07
0.011526378,0.983665391,1.58E+07
0.012121734,0.984094661,1.59E+07
0.012730112,0.984582774,1.58E+07
0.013214236,0.98499477,1.59E+07
0.013710902,0.985439397,1.59E+07
0.014151744,0.985875988,1.59E+07
0.014483227,0.986210179,1.60E+07
0.014937744,0.986708106,1.59E+07
0.015176116,0.986977438,1.60E+07
1.15E-04,0.980003321,1.58E+07
0.001344901,0.980050048,1.58E+07
0.002565526,0.980171097,1.58E+07
0.003765042,0.980363881,1.57E+07
0.004924892,0.980621153,1.57E+07
0.006035022,0.980937533,1.57E+07
0.007093801,0.981304361,1.57E+07
0.00795243,0.981652764,1.56E+07
0.008907587,0.982100555,1.56E+07
0.009790169,0.982568632,1.57E+07
0.010598283,0.983048514,1.58E+07
0.01133509,0.983529233,1.58E+07
0.011998813,0.984001667,1.58E+07
0.012609847,0.984486282,1.58E+07
0.013156073,0.9849427,1.59E+07
0.013710902,0.985439397,1.59E+07
0.014146876,0.985871167,1.59E+07
0.014526636,0.986257734,1.60E+07
0.014981154,0.986755661,1.59E+07
